timestamp,dc_id,sku_id,predicted_demand,opening_stock_units,forecast_hour_offset
2025-12-22 14:00:00,DC_JEDDAH,SKU_301,12.0,0,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_302,14.0,501,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_303,12.0,29,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_304,11.0,84,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_305,11.0,455,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_306,12.0,0,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_401,17.0,178,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_402,11.0,470,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_501,12.0,481,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_502,11.0,0,27
2025-12-22 14:00:00,DC_JEDDAH,SKU_503,12.0,529,27
2025-12-22 14:00:00,DC_RIYADH,SKU_101,13.0,300,27
2025-12-22 14:00:00,DC_RIYADH,SKU_102,12.0,24,27
2025-12-22 14:00:00,DC_RIYADH,SKU_103,13.0,0,27
2025-12-22 14:00:00,DC_RIYADH,SKU_201,13.0,27,27
2025-12-22 14:00:00,DC_RIYADH,SKU_202,14.0,0,27
2025-12-22 14:00:00,DC_RIYADH,SKU_301,12.0,142,27
2025-12-22 14:00:00,DC_RIYADH,SKU_302,11.0,1,27
2025-12-22 14:00:00,DC_RIYADH,SKU_303,12.0,442,27
2025-12-22 14:00:00,DC_RIYADH,SKU_304,11.0,450,27
2025-12-22 14:00:00,DC_RIYADH,SKU_305,11.0,376,27
2025-12-22 14:00:00,DC_RIYADH,SKU_306,12.0,2,27
2025-12-22 14:00:00,DC_RIYADH,SKU_401,17.0,0,27
2025-12-22 14:00:00,DC_RIYADH,SKU_402,12.0,632,27
2025-12-22 14:00:00,DC_RIYADH,SKU_501,14.0,297,27
2025-12-22 14:00:00,DC_RIYADH,SKU_502,12.0,473,27
2025-12-22 14:00:00,DC_RIYADH,SKU_503,12.0,7,27
2025-12-23 17:00:00,DC_DAMMAM,SKU_101,15.0,0,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_102,16.0,6,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_103,16.0,601,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_201,17.0,116,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_202,19.0,248,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_301,16.0,722,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_302,14.0,1,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_303,14.0,465,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_304,14.0,0,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_305,16.0,440,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_306,14.0,8,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_401,21.0,0,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_402,14.0,2,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_501,18.0,5,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_502,15.0,121,28
2025-12-23 17:00:00,DC_DAMMAM,SKU_503,15.0,402,28
2025-12-23 17:00:00,DC_DUBAI,SKU_101,16.0,496,28
2025-12-23 17:00:00,DC_DUBAI,SKU_102,15.0,0,28
2025-12-23 17:00:00,DC_DUBAI,SKU_103,17.0,198,28
2025-12-23 17:00:00,DC_DUBAI,SKU_201,18.0,0,28
2025-12-23 17:00:00,DC_DUBAI,SKU_202,18.0,0,28
2025-12-23 17:00:00,DC_DUBAI,SKU_301,15.0,585,28
2025-12-23 17:00:00,DC_DUBAI,SKU_302,16.0,1,28
2025-12-23 17:00:00,DC_DUBAI,SKU_303,15.0,3,28
2025-12-23 17:00:00,DC_DUBAI,SKU_304,14.0,472,28
2025-12-23 17:00:00,DC_DUBAI,SKU_305,15.0,0,28
2025-12-23 17:00:00,DC_DUBAI,SKU_306,14.0,183,28
2025-12-23 17:00:00,DC_DUBAI,SKU_401,15.0,117,28
2025-12-23 17:00:00,DC_DUBAI,SKU_402,19.0,519,28
2025-12-23 17:00:00,DC_DUBAI,SKU_501,13.0,98,28
2025-12-23 17:00:00,DC_DUBAI,SKU_502,15.0,617,28
2025-12-23 17:00:00,DC_DUBAI,SKU_503,15.0,550,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_101,17.0,213,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_102,14.0,704,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_103,16.0,0,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_201,16.0,3,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_202,21.0,0,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_301,15.0,0,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_302,17.0,501,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_303,14.0,29,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_304,15.0,84,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_305,14.0,455,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_306,15.0,0,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_401,20.0,178,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_402,15.0,470,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_501,17.0,481,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_502,13.0,0,28
2025-12-23 17:00:00,DC_JEDDAH,SKU_503,15.0,529,28
2025-12-23 17:00:00,DC_RIYADH,SKU_101,18.0,300,28
2025-12-23 17:00:00,DC_RIYADH,SKU_102,14.0,24,28
2025-12-23 17:00:00,DC_RIYADH,SKU_103,17.0,0,28
2025-12-23 17:00:00,DC_RIYADH,SKU_201,16.0,27,28
2025-12-23 17:00:00,DC_RIYADH,SKU_202,19.0,0,28
2025-12-23 17:00:00,DC_RIYADH,SKU_301,16.0,142,28
2025-12-23 17:00:00,DC_RIYADH,SKU_302,15.0,1,28
2025-12-23 17:00:00,DC_RIYADH,SKU_303,15.0,442,28
2025-12-23 17:00:00,DC_RIYADH,SKU_304,13.0,450,28
2025-12-23 17:00:00,DC_RIYADH,SKU_305,14.0,376,28
2025-12-23 17:00:00,DC_RIYADH,SKU_306,14.0,2,28
2025-12-23 17:00:00,DC_RIYADH,SKU_401,21.0,0,28
2025-12-23 17:00:00,DC_RIYADH,SKU_402,16.0,632,28
2025-12-23 17:00:00,DC_RIYADH,SKU_501,18.0,297,28
2025-12-23 17:00:00,DC_RIYADH,SKU_502,16.0,473,28
2025-12-23 17:00:00,DC_RIYADH,SKU_503,16.0,7,28
2025-12-24 21:00:00,DC_DAMMAM,SKU_101,15.0,0,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_102,14.0,6,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_103,15.0,601,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_201,16.0,116,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_202,19.0,248,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_301,14.0,722,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_302,15.0,1,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_303,16.0,465,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_304,15.0,0,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_305,16.0,440,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_306,17.0,8,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_401,26.0,0,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_402,16.0,2,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_501,17.0,5,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_502,18.0,121,29
2025-12-24 21:00:00,DC_DAMMAM,SKU_503,16.0,402,29
2025-12-24 21:00:00,DC_DUBAI,SKU_101,15.0,496,29
2025-12-24 21:00:00,DC_DUBAI,SKU_102,14.0,0,29
2025-12-24 21:00:00,DC_DUBAI,SKU_103,16.0,198,29
2025-12-24 21:00:00,DC_DUBAI,SKU_201,16.0,0,29
2025-12-24 21:00:00,DC_DUBAI,SKU_202,16.0,0,29
2025-12-24 21:00:00,DC_DUBAI,SKU_301,16.0,585,29
2025-12-24 21:00:00,DC_DUBAI,SKU_302,15.0,1,29
2025-12-24 21:00:00,DC_DUBAI,SKU_303,16.0,3,29
2025-12-24 21:00:00,DC_DUBAI,SKU_304,15.0,472,29
2025-12-24 21:00:00,DC_DUBAI,SKU_305,16.0,0,29
2025-12-24 21:00:00,DC_DUBAI,SKU_306,15.0,183,29
2025-12-24 21:00:00,DC_DUBAI,SKU_401,16.0,117,29
2025-12-24 21:00:00,DC_DUBAI,SKU_402,18.0,519,29
2025-12-24 21:00:00,DC_DUBAI,SKU_501,17.0,98,29
2025-12-24 21:00:00,DC_DUBAI,SKU_502,16.0,617,29
2025-12-24 21:00:00,DC_DUBAI,SKU_503,15.0,550,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_101,15.0,213,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_102,15.0,704,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_103,14.0,0,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_201,15.0,3,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_202,21.0,0,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_301,15.0,0,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_302,17.0,501,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_303,15.0,29,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_304,16.0,84,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_305,15.0,455,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_306,15.0,0,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_401,22.0,178,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_402,16.0,470,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_501,17.0,481,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_502,16.0,0,29
2025-12-24 21:00:00,DC_JEDDAH,SKU_503,14.0,529,29
2025-12-24 21:00:00,DC_RIYADH,SKU_101,16.0,300,29
2025-12-24 21:00:00,DC_RIYADH,SKU_102,15.0,24,29
2025-12-24 21:00:00,DC_RIYADH,SKU_103,15.0,0,29
2025-12-24 21:00:00,DC_RIYADH,SKU_201,15.0,27,29
2025-12-24 21:00:00,DC_RIYADH,SKU_202,18.0,0,29
2025-12-24 21:00:00,DC_RIYADH,SKU_301,16.0,142,29
2025-12-24 21:00:00,DC_RIYADH,SKU_302,16.0,1,29
2025-12-24 21:00:00,DC_RIYADH,SKU_303,16.0,442,29
2025-12-24 21:00:00,DC_RIYADH,SKU_304,15.0,450,29
2025-12-24 21:00:00,DC_RIYADH,SKU_305,16.0,376,29
2025-12-24 21:00:00,DC_RIYADH,SKU_306,15.0,2,29
2025-12-24 21:00:00,DC_RIYADH,SKU_401,24.0,0,29
2025-12-24 21:00:00,DC_RIYADH,SKU_402,18.0,632,29
2025-12-24 21:00:00,DC_RIYADH,SKU_501,17.0,297,29
2025-12-24 21:00:00,DC_RIYADH,SKU_502,16.0,473,29
2025-12-24 21:00:00,DC_RIYADH,SKU_503,15.0,7,29
2025-12-26 02:00:00,DC_DAMMAM,SKU_101,13.0,0,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_102,13.0,6,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_103,13.0,601,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_201,13.0,116,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_202,14.0,248,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_301,11.0,722,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_302,12.0,1,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_303,11.0,465,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_304,12.0,0,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_305,13.0,440,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_306,12.0,8,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_401,18.0,0,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_402,13.0,2,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_501,13.0,5,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_502,13.0,121,30
2025-12-26 02:00:00,DC_DAMMAM,SKU_503,12.0,402,30
2025-12-26 02:00:00,DC_DUBAI,SKU_101,13.0,496,30
2025-12-26 02:00:00,DC_DUBAI,SKU_102,12.0,0,30
2025-12-26 02:00:00,DC_DUBAI,SKU_103,13.0,198,30
2025-12-26 02:00:00,DC_DUBAI,SKU_201,13.0,0,30
2025-12-26 02:00:00,DC_DUBAI,SKU_202,13.0,0,30
2025-12-26 02:00:00,DC_DUBAI,SKU_301,12.0,585,30
2025-12-26 02:00:00,DC_DUBAI,SKU_302,13.0,1,30
2025-12-26 02:00:00,DC_DUBAI,SKU_303,12.0,3,30
2025-12-26 02:00:00,DC_DUBAI,SKU_304,12.0,472,30
2025-12-26 02:00:00,DC_DUBAI,SKU_305,12.0,0,30
2025-12-26 02:00:00,DC_DUBAI,SKU_306,12.0,183,30
2025-12-26 02:00:00,DC_DUBAI,SKU_401,12.0,117,30
2025-12-26 02:00:00,DC_DUBAI,SKU_402,13.0,519,30
2025-12-26 02:00:00,DC_DUBAI,SKU_501,13.0,98,30
2025-12-26 02:00:00,DC_DUBAI,SKU_502,12.0,617,30
2025-12-26 02:00:00,DC_DUBAI,SKU_503,12.0,550,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_101,14.0,213,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_102,14.0,704,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_103,12.0,0,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_201,12.0,3,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_202,17.0,0,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_301,12.0,0,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_302,14.0,501,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_303,12.0,29,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_304,12.0,84,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_305,12.0,455,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_306,13.0,0,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_401,17.0,178,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_402,13.0,470,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_501,13.0,481,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_502,13.0,0,30
2025-12-26 02:00:00,DC_JEDDAH,SKU_503,12.0,529,30
2025-12-26 02:00:00,DC_RIYADH,SKU_101,13.0,300,30
2025-12-26 02:00:00,DC_RIYADH,SKU_102,13.0,24,30
2025-12-26 02:00:00,DC_RIYADH,SKU_103,13.0,0,30
2025-12-26 02:00:00,DC_RIYADH,SKU_201,13.0,27,30
2025-12-26 02:00:00,DC_RIYADH,SKU_202,14.0,0,30
2025-12-26 02:00:00,DC_RIYADH,SKU_301,12.0,142,30
2025-12-26 02:00:00,DC_RIYADH,SKU_302,12.0,1,30
2025-12-26 02:00:00,DC_RIYADH,SKU_303,12.0,442,30
2025-12-26 02:00:00,DC_RIYADH,SKU_304,12.0,450,30
2025-12-26 02:00:00,DC_RIYADH,SKU_305,12.0,376,30
2025-12-26 02:00:00,DC_RIYADH,SKU_306,12.0,2,30
2025-12-26 02:00:00,DC_RIYADH,SKU_401,17.0,0,30
2025-12-26 02:00:00,DC_RIYADH,SKU_402,13.0,632,30
2025-12-26 02:00:00,DC_RIYADH,SKU_501,13.0,297,30
2025-12-26 02:00:00,DC_RIYADH,SKU_502,13.0,473,30
2025-12-26 02:00:00,DC_RIYADH,SKU_503,13.0,7,30
2025-12-27 08:00:00,DC_DAMMAM,SKU_101,13.0,0,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_102,14.0,6,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_103,14.0,601,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_201,14.0,116,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_202,18.0,248,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_301,11.0,722,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_302,11.0,1,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_303,10.0,465,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_304,12.0,0,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_305,15.0,440,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_306,10.0,8,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_401,18.0,0,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_402,14.0,2,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_501,14.0,5,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_502,16.0,121,31
2025-12-27 08:00:00,DC_DAMMAM,SKU_503,12.0,402,31
2025-12-27 08:00:00,DC_DUBAI,SKU_101,12.0,496,31
2025-12-27 08:00:00,DC_DUBAI,SKU_102,12.0,0,31
2025-12-27 08:00:00,DC_DUBAI,SKU_103,16.0,198,31
2025-12-27 08:00:00,DC_DUBAI,SKU_201,14.0,0,31
2025-12-27 08:00:00,DC_DUBAI,SKU_202,15.0,0,31
2025-12-27 08:00:00,DC_DUBAI,SKU_301,11.0,585,31
2025-12-27 08:00:00,DC_DUBAI,SKU_302,13.0,1,31
2025-12-27 08:00:00,DC_DUBAI,SKU_303,11.0,3,31
2025-12-27 08:00:00,DC_DUBAI,SKU_304,11.0,472,31
2025-12-27 08:00:00,DC_DUBAI,SKU_305,10.0,0,31
2025-12-27 08:00:00,DC_DUBAI,SKU_306,11.0,183,31
2025-12-27 08:00:00,DC_DUBAI,SKU_401,11.0,117,31
2025-12-27 08:00:00,DC_DUBAI,SKU_402,15.0,519,31
2025-12-27 08:00:00,DC_DUBAI,SKU_501,17.0,98,31
2025-12-27 08:00:00,DC_DUBAI,SKU_502,13.0,617,31
2025-12-27 08:00:00,DC_DUBAI,SKU_503,12.0,550,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_101,14.0,213,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_102,14.0,704,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_103,12.0,0,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_201,11.0,3,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_202,19.0,0,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_301,11.0,0,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_302,15.0,501,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_303,11.0,29,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_304,11.0,84,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_305,11.0,455,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_306,13.0,0,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_401,18.0,178,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_402,14.0,470,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_501,14.0,481,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_502,14.0,0,31
2025-12-27 08:00:00,DC_JEDDAH,SKU_503,12.0,529,31
2025-12-27 08:00:00,DC_RIYADH,SKU_101,15.0,300,31
2025-12-27 08:00:00,DC_RIYADH,SKU_102,13.0,24,31
2025-12-27 08:00:00,DC_RIYADH,SKU_103,14.0,0,31
2025-12-27 08:00:00,DC_RIYADH,SKU_201,13.0,27,31
2025-12-27 08:00:00,DC_RIYADH,SKU_202,17.0,0,31
2025-12-27 08:00:00,DC_RIYADH,SKU_301,12.0,142,31
2025-12-27 08:00:00,DC_RIYADH,SKU_302,11.0,1,31
2025-12-27 08:00:00,DC_RIYADH,SKU_303,12.0,442,31
2025-12-27 08:00:00,DC_RIYADH,SKU_304,11.0,450,31
2025-12-27 08:00:00,DC_RIYADH,SKU_305,11.0,376,31
2025-12-27 08:00:00,DC_RIYADH,SKU_306,12.0,2,31
2025-12-27 08:00:00,DC_RIYADH,SKU_401,19.0,0,31
2025-12-27 08:00:00,DC_RIYADH,SKU_402,15.0,632,31
2025-12-27 08:00:00,DC_RIYADH,SKU_501,18.0,297,31
2025-12-27 08:00:00,DC_RIYADH,SKU_502,13.0,473,31
2025-12-27 08:00:00,DC_RIYADH,SKU_503,13.0,7,31
2025-12-28 15:00:00,DC_DAMMAM,SKU_101,12.0,0,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_102,13.0,6,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_103,11.0,601,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_201,14.0,116,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_202,15.0,248,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_301,12.0,722,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_302,11.0,1,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_303,10.0,465,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_304,11.0,0,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_305,12.0,440,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_306,11.0,8,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_401,17.0,0,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_402,12.0,2,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_501,13.0,5,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_502,14.0,121,32
2025-12-28 15:00:00,DC_DAMMAM,SKU_503,11.0,402,32
2025-12-28 15:00:00,DC_DUBAI,SKU_101,11.0,496,32
2025-12-28 15:00:00,DC_DUBAI,SKU_102,11.0,0,32
2025-12-28 15:00:00,DC_DUBAI,SKU_103,14.0,198,32
2025-12-28 15:00:00,DC_DUBAI,SKU_201,13.0,0,32
2025-12-28 15:00:00,DC_DUBAI,SKU_202,14.0,0,32
2025-12-28 15:00:00,DC_DUBAI,SKU_301,12.0,585,32
2025-12-28 15:00:00,DC_DUBAI,SKU_302,12.0,1,32
2025-12-28 15:00:00,DC_DUBAI,SKU_303,10.0,3,32
2025-12-28 15:00:00,DC_DUBAI,SKU_304,11.0,472,32
2025-12-28 15:00:00,DC_DUBAI,SKU_305,10.0,0,32
2025-12-28 15:00:00,DC_DUBAI,SKU_306,11.0,183,32
2025-12-28 15:00:00,DC_DUBAI,SKU_401,10.0,117,32
2025-12-28 15:00:00,DC_DUBAI,SKU_402,14.0,519,32
2025-12-28 15:00:00,DC_DUBAI,SKU_501,15.0,98,32
2025-12-28 15:00:00,DC_DUBAI,SKU_502,11.0,617,32
2025-12-28 15:00:00,DC_DUBAI,SKU_503,11.0,550,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_101,13.0,213,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_102,13.0,704,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_103,12.0,0,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_201,10.0,3,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_202,18.0,0,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_301,11.0,0,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_302,14.0,501,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_303,11.0,29,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_304,10.0,84,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_305,11.0,455,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_306,12.0,0,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_401,18.0,178,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_402,12.0,470,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_501,13.0,481,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_502,13.0,0,32
2025-12-28 15:00:00,DC_JEDDAH,SKU_503,12.0,529,32
2025-12-28 15:00:00,DC_RIYADH,SKU_101,14.0,300,32
2025-12-28 15:00:00,DC_RIYADH,SKU_102,12.0,24,32
2025-12-28 15:00:00,DC_RIYADH,SKU_103,13.0,0,32
2025-12-28 15:00:00,DC_RIYADH,SKU_201,13.0,27,32
2025-12-28 15:00:00,DC_RIYADH,SKU_202,16.0,0,32
2025-12-28 15:00:00,DC_RIYADH,SKU_301,11.0,142,32
2025-12-28 15:00:00,DC_RIYADH,SKU_302,11.0,1,32
2025-12-28 15:00:00,DC_RIYADH,SKU_303,11.0,442,32
2025-12-28 15:00:00,DC_RIYADH,SKU_304,11.0,450,32
2025-12-28 15:00:00,DC_RIYADH,SKU_305,11.0,376,32
2025-12-28 15:00:00,DC_RIYADH,SKU_306,11.0,2,32
2025-12-28 15:00:00,DC_RIYADH,SKU_401,17.0,0,32
2025-12-28 15:00:00,DC_RIYADH,SKU_402,13.0,632,32
2025-12-28 15:00:00,DC_RIYADH,SKU_501,15.0,297,32
2025-12-28 15:00:00,DC_RIYADH,SKU_502,12.0,473,32
2025-12-28 15:00:00,DC_RIYADH,SKU_503,12.0,7,32
2025-12-29 23:00:00,DC_DAMMAM,SKU_101,11.0,0,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_102,10.0,6,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_103,10.0,601,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_201,11.0,116,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_202,12.0,248,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_301,9.0,722,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_302,9.0,1,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_303,8.0,465,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_304,9.0,0,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_305,10.0,440,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_306,9.0,8,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_401,15.0,0,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_402,11.0,2,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_501,10.0,5,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_502,10.0,121,33
2025-12-29 23:00:00,DC_DAMMAM,SKU_503,9.0,402,33
2025-12-29 23:00:00,DC_DUBAI,SKU_101,9.0,496,33
2025-12-29 23:00:00,DC_DUBAI,SKU_102,10.0,0,33
2025-12-29 23:00:00,DC_DUBAI,SKU_103,12.0,198,33
2025-12-29 23:00:00,DC_DUBAI,SKU_201,11.0,0,33
2025-12-29 23:00:00,DC_DUBAI,SKU_202,12.0,0,33
2025-12-29 23:00:00,DC_DUBAI,SKU_301,10.0,585,33
2025-12-29 23:00:00,DC_DUBAI,SKU_302,10.0,1,33
2025-12-29 23:00:00,DC_DUBAI,SKU_303,9.0,3,33
2025-12-29 23:00:00,DC_DUBAI,SKU_304,10.0,472,33
2025-12-29 23:00:00,DC_DUBAI,SKU_305,8.0,0,33
2025-12-29 23:00:00,DC_DUBAI,SKU_306,9.0,183,33
2025-12-29 23:00:00,DC_DUBAI,SKU_401,9.0,117,33
2025-12-29 23:00:00,DC_DUBAI,SKU_402,11.0,519,33
2025-12-29 23:00:00,DC_DUBAI,SKU_501,11.0,98,33
2025-12-29 23:00:00,DC_DUBAI,SKU_502,10.0,617,33
2025-12-29 23:00:00,DC_DUBAI,SKU_503,9.0,550,33
2025-12-29 23:00:00,DC_JEDDAH,SKU_101,11.0,213,33
2025-12-29 23:00:00,DC_JEDDAH,SKU_102,12.0,704,33
2025-12-29 23:00:00,DC_JEDDAH,SKU_103,10.0,0,33
